No.,会社名,設立年,代表者名,従業員数,住所,会社URL
575,株式会社シナジーアーク,2015年,蔀　晋輔,5-9人,兵庫県尼崎市西昆陽1-16-5,https://synergy-ark.com/
576,株式会社 Business Box & Broadband,2004年,河井年夫,5-9人,東京都目黒区鷹番2-3-5-501,http://ebbb.us/index.html
577,株式会社アンコモンポイント,2020年,高木恵子,5-9人,東京都杉並区西荻北2-3-9 コメットビル６F,https://uncommon-point.com
578,レガシープロジェクツ株式会社,2020年,前田　茂雄,5-9人,上社2-210北村第2ビル４E,https://legacy-projects.jp
579,合同会社フェデュケーション,2020年,松井　紀明,5-9人,・,https://phoeducation.com/
580,株式会社An Stan,2022年,尾﨑　亮太,5-9人,中町1-2-5 SHELL MIYAKO V 3F,https://anstan.jp/
581,株式会社トリプルバリュー,2018年, - , - ,大阪府大阪市西中島6-3-32 第2新大阪ビル7F,https://www.triplevalue.jp/
582,株式会社フルクラム,2010年,木村　知之,5-9人,東京都文京区湯島3-34-6　湯島スクウェアビル7F,http://www.fulcrum5.co.jp/
583,ウイングッド株式会社,2016年,近藤　和歌子,5-9人,兵庫県神戸市中央区磯辺通1丁目1番18号カサベラ国際プラザビル707号室,https://wingood2016.co.jp/
584,有限会社ラビッツ・コーコ, - , - , - ,栄町2-31-36, - 
585,合同会社よさがみえるラボ,2019年,高井　ちずこ,1-4人,愛知県名古屋市栄1丁目23-29Ｓｕｎ・Ｈ‐2Ｆ,https://43-labo.com/
586,株式会社チームのちから,2012年,植竹　剛,10-29人,東京都千代田区神田佐久間町1-14 第2東ビル303,https://team-chikara.com/
587,株式会社ジャッツ,1978年,長島　真治,100-499人,東京都品川区東大井2丁目13番8号ケイヒン東大井ビル4F,https://jats-tokyo.com/
588,Bitters Club株式会社,2020年,杉山 燿平,5-9人,静岡県静岡市葵区桜町1-2-40　T-Space内,https://www.bitters-club.com/
589,Vision Planner株式会社,2019年,塚田勝之,5-9人,東京都中央区日本橋1-13-1 日鉄日本橋ビル WAW3階,https://vision-planner.com/
590,テクマ合同会社,2020年,伊藤　晋太郎,5-9人,東京都千代田区,https://www.corporate.techma.jp/
591,株式会社プラスワン・ジャパン,2018年, - , - ,東京都港区赤坂8-4-14 青山タワープレイス8F,https://www.plusone.space
592,株式会社iKoyoo,2013年,伊東伸,1-4人,東京都港区,http://ikoyoo.com/
593,株式会社勝木, - , - , - ,市谷甲良町2-14-1707,https://katsuki-inc.jp/#front-company
594,株式会社アクシス,1991年, - ,100-499人,東京都港区西新橋2-3-1 マークライト虎ノ門 8F,https://www.axis-net.co.jp/
595,筑後川ビジネス株式会社,2020年, - , - ,福岡県久留米市小頭12-1 ニュー大和ビル301,https://chikugogawa.biz/corporate/
596,リマネージ株式会社,2012年,牧野　真雄,5-9人,愛媛県松山市住吉2−10−22,https://kaisyn.com/remanage/
597,ABアコモ株式会社, - , - , - ,東京都千代田区神田神保町三丁目10番2号 共立ビル６階,https://ab-accommo.com/company.html
598,株式会社トモシビ,2020年,石本　憲貴,5-9人,大阪府大阪市江戸堀2-1-1 江戸堀センタービル B1F,https://tomo-shibi.co.jp/
599,株式会社クレセール,1997年,増田　元治,5-9人,千葉県船橋市西船4-29-15　エルグレット西船橋506,https://crecer-consult.co.jp/
600,株式会社TPC,2001年,山口　吉春,100-499人,東京都中央区日本橋浜町二丁目16番6号,https://tpcom.jp/
601,株式会社SAMURAI,2015年,代表取締役　羽田吾立,100-499人,東京都港区虎ノ門一丁目3番1号 東京虎ノ門グローバルスクエア17階,https://www.sejuku.net/corp/
602,株式会社DIK&Company,2018年,中田　元樹,10-29人,神田錦町1-17-1 神田髙木ビル7階,https://excelcamp.jp/company/
603,株式会社Novath,2021年,近藤啓太,5-9人,東京都渋谷区神南1-5-4 ロイヤルパレス原宿407,https://novath.co.jp/
604,PresentTIme,2012年,塩野貴美,5-9人,泉町1-5-8,https://presenttime.jp.net/
605,株式会社ウィルアンドスタイル,2008年,田中庸介,5-9人,東京都世田谷区成城６－１４－２ミワビル２階,https://www.willst.co.jp
606,日賑グローバル株式会社,2013年,米山　伸郎,5-9人,東京都渋谷区広尾２丁目１番１５号,https://www.nisshin-global.com/
607,株式会社Jembatan,2019年,林　大和,5-9人,東京都足立区綾瀬3-22-6　パレ・デ・エトワール401号室,https://www.jembatan.co.jp/
608,株式会社アイズ,2007年,石川靖之,5-9人,大阪府八尾市弓削町２丁目３５番地の５,http://pd-is.biz/
609,株式会社オフィスマーメイド,1996年,谷口 享子,10-29人,兵庫県神戸市浜辺通6-1-1 ワコーレシティ神戸三宮1609,http://www.office-mermaid.com/
610,株式会社衆和,2017年,赖军,5-9人,東京都千代田区外神田4-7-11 3楼,http://www.zhhhr.com/
611,株式会社MeRISE,2022年,-,5-9人,南本町2-4-16 本町デビスビル7階,http://merisecareer.co.jp
612,株式会社パフ,1997年,吉川安由,30-99人,東京都千代田区飯田橋 1-5-9 精文館ビル6階,https://www.puff.co.jp/
613,ミテネインターネット株式会社,2002年,小澤　智哉,10-29人,福井県福井市豊島1-3-1,https://www.mitene.co.jp/
614,株式会社 be love company,2006年,西 良旺子,5-9人,元町通3丁目9-8　パルパローレビル3F,http://www.belove.co.jp/
615,ワヴデザイン株式会社,2006年,松本 龍彦,30-99人,東京都港区南青山1‐12‐3 LIFORK MINAMI AOYAMA N206,https://wab.cc/
616,INAMASS合同会社（イナマス合同会社）,2021年,稲益 理恵,5-9人,東京都江戸川区西小岩１丁目２１番１８－６０７号,https://inamass.work/company/
617,株式会社イノセンティブ,2012年,辻井慎泰,5-9人,東京都千代田区岩本町3-6-5 木所ビル 3階,http://innocentive.jp/
618,株式会社クリーク・アンド・リバー社,1990年,黒崎淳,500-999人,東京都港区新橋四丁目1番1号　新虎通りCORE,https://www.cri.co.jp
619,合同会社 くれぁ・ふぉせった,2020年,丹田　久嗣,5-9人,滋賀県大津市打出浜２−1 コラボしが21,https://creafossetta.amadahisatsugu.com
620,株式会社フォーディメンション,2007年,森山　圭,30-99人,東京都中央区日本橋兜町２０-６日本橋兜町ファースト 4 階,http://4-dimensions.jp/
621,株式会社ビザビ,1950年,吉田大助,100-499人,岡山県岡山市北区内山下1-3-1,https://www.vis-a-vis.co.jp/
622,株式会社ファルコン・コンサルティング,2000年,宮永　理子,5-9人,東京都中央区築地1丁目13-10　サクセス銀座東ビル２F,http://falcon-rc.co.jp/
623,株式会社アライアンス,2022年,富岡　輝有樹,5-9人,神奈川県横浜市川和台1-53,https://alliance-sales.jp/
624,株式会社ヒューマン・プログロート,2010年,山田 祥孝,5-9人,東京都新宿区高田馬場1-28-104FCASESHINJUKU,http://human-progrowt.com/
625,株式会社キザワ・アンド・カンパニー,2003年,代表取締役シニア・イノベーションコンサルタント 鬼澤　有治,5-9人,長戸町3丁目22番地の1,https://kizawacompany.com/
626,ウエルネスアットワーク株式会社,2012年,清水達也,5-9人,葵区北安東2-28-15,https://wellness-atwork.co.jp/
627,株式会社JEXS,2006年,豊田　雅司,5-9人,大阪府大阪市西中島3-18-21　NLC新大阪18号館6階,https://sites.google.com/view/jexs7877/%E3%83%9B%E3%83%BC%E3%83%A0
628,ソフィアコンサルティング株式会社,2007年,田添　忠彦,5-9人,福岡県宗像市広陵台2-5-9,http://www.philosophia.co.jp/index.html
629,whyme株式会社,2023年,鈴木隆之,5-9人,前田町１８０番地１６,https://www.whyme-coach.com/
630,株式会社dan dan,2021年,三浦 豪,5-9人,東京都港区浜松町２丁目２番１５号浜松町ダイヤビル２Ｆ,https://dandan-inc.studio.site/
631,株式会社ヒューマン・デザイン,1999年,黒川 健吾,100-499人,福井県福井市羽水2丁目701番地,http://www.human-d.co.jp/
632,株式会社アイ・コンサルティング,1989年,竹中　万三彦,5-9人,神奈川県藤沢市湘南台１－３７－１３,https://www.ai-consulting.info/
633,株式会社プロジェクト副社長,2022年,後藤 茂太,5-9人,福島県二本松市作田１８７番地１３,https://fukushacho.com/
634,株式会社シースリー,2002年,中嶋　俊介,5-9人,東京都品川区西五反田1-26-2五反田サンハイツビル2階オープンオフィス237号室,https://www.c3web.jp/
635,有限会社びわこ経営教育研究所,1991年,中嶋 秀忠,30-99人,下笠町4209-1,https://www.ntc.ne.jp/company/
636,株式会社WORKS PLAZA,2018年,琴安国,5-9人,東京都中央区銀座一丁目22番11号銀座大竹ビジデンス 2F,http://jp.worksplaza.com/
637,ICTコミュニケーションズ株式会社,2010年,内野 良昭,5-9人,東京都新宿区西新宿6-10-1　　日土地西新宿ビル8階,http://www.ictcom.jp/company/
638,カウル株式会社,2004年,大森　哲實,5-9人,茨城県つくば市赤塚609-38,http://www.cowl.jp/16.html
639,株式会社　経営環境分析センター,1978年,藤森　雅,10-29人,東京都新宿区荒木町２-３　きんざいセミナーハウス４階,http://www.kinzai-mea.co.jp/index.html
640,株式会社Finella,2023年,菅原　雅,10-29人,代官山町8-7 Daiwa代官山ビル1F,https://finella.co.jp/
641,株式会社シードパートナー,2013年,永沼 秀一,10-29人,東京都渋谷区渋谷3-27-4 ナカヤビル305,https://seed-p.co.jp/
642,株式会社CBSテクノ,2004年,呉　瀟,100-499人,名古屋市中川区運河町5番18号,https://cbs-tech.co.jp/
643,株式会社エイレックス,2001年,江良 俊郎,30-99人,東京都港区赤坂3-3-3 住友生命赤坂ビル4F,https://www.arex-corp.com/
644,株式会社セントラルサービス,1989年,大本 寛,100-499人,群馬県前橋市古市町210-3,https://central-s.co.jp/
645,株式会社サポート・コム,2004年,岡井 政英,5-9人,東京都大田区大森北1-22-9　コロナ大森ビル４階,http://www.support-com.net/index.html
646,株式会社火燵,2009年,安部 貴士,5-9人,香川県綾歌郡宇多津町186番地5,https://kotatsu.info/
647,株式会社カーネルコンサルティング,2001年,高木仁,5-9人,東京都葛飾区新小岩1−50−8丸善ビル３階,https://kernel-c.com/
648,ビッグローブ株式会社,2006年,山田　靖久,500-999人,東京都品川区東品川4-12-4　品川シーサイドパークタワー,http://www.biglobe.co.jp/
649,ヴォケイション・コンサルティング株式会社,2013年,中西 浩太,10-29人,東京都千代田区永田町2-17-17　アイオス永田町7F,https://vc-corp.net/
650,SASAL株式会社,2022年,yurino sakamoto,5-9人,東京都港区赤坂4-8-19 赤坂フロントタウン3F,https://sasalinc.com/
651,株式会社クリエイション,1994年,内海 政嘉,5-9人,兵庫県神戸市中央区多聞通4丁目4-13　歩(あゆみ)11番館305,http://www.creation-net.co.jp/
652,合同会社ミライの芽,2019年,尾澤まりこ,5-9人,東京都目黒区緑が丘３丁目１－９緑ケ丘船山ビル２０２,https://mirainome.com/
653,株式会社ワークスエンターテイメント,2006年,前田徹也,5-9人,東京都文京区本郷４丁目１－６ヴェルディ本郷7階,https://works-enter.co.jp/
654,株式会社TMコミュニティー,2018年,松本 知朗,10-29人,東京都千代田区五番町4-5　五番町コスモビル5階,http://tmcom.co.jp/
655,合同会社well co,2020年,藤田泰仁,1-4人,羽衣町7−30 夙川グリーンタウン3階コワクラ内,https://tomonari.jp/
656,株式会社COEO,2021年,千木良直子,5-9人,東京都大田区西蒲田7-4-4 小山第2ビル 6F,https://coeo.co.jp/
657,株式会社ベルテクス・パートナーズ,2015年,山口 正智,30-99人,東京都港区赤坂9-7-1　ミッドタウン・タワー18階,https://www.vertex-p.com/
658,株式会社growth aid,2021年,野呂 健太,5-9人,浜松町２丁目２ - １５浜松町ダイヤハイツ２Ｆ,https://www.growthaid.co.jp/
659,ｔｂｃ Ａｚ 株式会社,1970年,石森勝巳,30-99人,宮城県仙台市青葉区本町２丁目３番１０号,https://www.tbc-az.co.jp/
660,株式会社GO-3,2005年,木村覚,10-29人,東京都港区赤坂7-5-27 赤坂パインクレスト302,https://go-three.co.jp/
661,株式会社アワシャーレ,2017年,小嶋美代子,5-9人,柳橋,https://ourshare.jp/
662,株式会社セゾンパーソナルプラス,2002年,嶋田　かおり,30-99人,東京都豊島区東池袋3-1-1 サンシャイン60・43F,https://www.saison-psp.co.jp/
663,ジャパンエンタープライズ株式会社,2009年,太田 秀明,5-9人,住吉町1丁目4-1 KAWA BUILDING301号,http://jep.co.jp
664,株式会社クラウンアーツ,2016年,内田　健太,5-9人,東京都品川区西五反田7-22-17 TOCビル4階,https://crownarts.co.jp/
665,株式会社サンカ,2013年,金海寛,10-29人,東京都江東区豊洲1-3-2,https://sanka.io/ja/
666,株式会社シーブリッジ,2009年,蓑﨑　武雄,5-9人,千葉県市川市八幡2丁目9－15,http://cbridge.co.jp/
667,株式会社RJCリサーチ,1967年,村松　篤,30-99人,東京都渋谷区渋谷2-12-19　東建インターナショナルビル6F,https://www.rjc.co.jp/
668,株式会社BiT & Company,2023年,宮本駿,10-29人,東京都千代田区神田錦町２丁目2−１ 神田スクエア 11F 11-101,https://bit-company.jp/
669,さくら人材コンサルティング株式会社,2022年,伊藤明美,5-9人,浜松町2－2－15ダイヤビル２F,https://sakurajinzai.com/
670,フューチャー株式会社,1989年,金丸 恭文,1000人以上,東京都品川区大崎1-2-2　アートヴィレッジ大崎セントラルタワー,https://www.future.co.jp/
671,株式会社 Lilymoff,2022年,大瀧友理,5-9人,東京都渋谷区神宮前6丁目,https://www.lilymoff.online/
672,株式会社スマートノート,2018年,林 裕也,30-99人,愛知県名古屋市中区錦2-2-24 いちご丸の内サウスビル5F,https://smartnote.jp/
673,特定非営利活動法人起業家ホットライン,2005年,佐藤信之,10-29人,東京都新宿区西新宿8-15-1715 住友不動産西新宿ビル2号館601号室,https://hotline.or.jp/company/
